"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-06",,"83","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-07",,"86","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-08",,"88","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-09",,"90","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-10",,"88","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-11",,"85","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-12",,"86","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-13",,"89","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-14",,"85","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-15",,"75","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-16",,"83","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-17",,"84","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-18",,"82","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-19",,"82","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-20",,"82","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-21",,"83","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-22",,"84","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-23",,"85","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-24",,"86","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-25",,"86","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-26",,"85","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-27",,"71","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-28",,"88","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-29",,"81","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-04-30",,"85","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-01",,"84","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-02",,"84","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-03",,"86","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-04",,"86","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-05",,"86","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-06",,"86","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-07",,"86","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-08",,"88","57"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-09",,"90","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-10",,"87","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-11",,"89","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-12",,"91","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-13",,"90","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-14",,"90","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-15",,"88","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-16",,"91","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-17",,"91","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-18",,"90","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-19",,"89","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-20",,"88","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-21",,"88","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-22",,"87","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-23",,"90","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-24",,"91","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-25",,"91","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-26",,"90","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-27",,"92","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-28",,"89","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-29",,"87","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-30",,"89","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-05-31",,"89","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-01",,"91","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-02",,"90","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-03",,"89","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-04",,"90","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-05",,"88","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-06",,"92","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-07",,"91","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-08",,"91","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-09",,"91","76"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-10",,"92","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-11",,"94","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-12",,"88","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-13",,"82","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-14",,"88","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-15",,"92","76"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-16",,"94","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-17",,"93","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-18",,"94","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-19",,"95","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-20",,"94","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-21",,"95","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-22",,"96","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-23",,"94","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-24",,"95","76"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-25",,"95","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-26",,"97","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-27",,"95","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-28",,"95","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-29",,"94","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-06-30",,"93","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-01",,"94","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-02",,"94","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-03",,"86","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-04",,"90","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-05",,"85","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-06",,"88","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-07",,"90","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-08",,"92","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-09",,"91","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-10",,"90","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-11",,"90","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-12",,"92","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-13",,"92","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-14",,"94","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-15",,"93","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-16",,"95","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-17",,"92","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-18",,"92","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-19",,"94","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-20",,"88","78"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-21",,"94","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-22",,"92","78"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-23",,"92","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-24",,"87","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-25",,"88","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-26",,"88","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-27",,"92","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-28",,"91","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-29",,"89","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-30",,"87","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-07-31",,"88","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-01",,"85","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-02",,"87","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-03",,"88","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-04",,"89","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-05",,"91","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-06",,"90","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-07",,"89","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-08",,"93","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-09",,"92","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-10",,"92","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-11",,"85","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-12",,"87","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-13",,"89","76"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-14",,"92","76"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-15",,"95","76"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-16",,"93","77"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-17",,"86","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-18",,"85","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-19",,"91","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-20",,"93","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-21",,"92","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-22",,"91","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-23",,"92","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-24",,"93","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-25",,"89","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-26",,"90","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-27",,"89","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-28",,"92","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-29",,"91","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-30",,"94","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-08-31",,"89","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-01",,"91","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-02",,"88","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-03",,"89","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-04",,"91","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-05",,"90","78"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-06",,"94","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-07",,"93","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-08",,"94","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-09",,"95","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-10",,"93","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-11",,"86","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-12",,"89","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-13",,"92","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-14",,"91","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-15",,"85","75"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-16",,"87","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-17",,"88","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-18",,"88","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-19",,"88","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-20",,"89","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-21",,"90","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-22",,"82","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-23",,"93","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-24",,"93","78"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-25",,"93","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-26",,"88","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-27",,"77","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-28",,"86","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-29",,"87","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-09-30",,"89","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-01",,"91","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-02",,"89","77"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-03",,"92","74"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-04",,"82","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-05",,"74","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-06",,"85","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-07",,"87","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-08",,"88","73"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-09",,"85","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-10",,"86","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-11",,"84","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-12",,"90","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-13",,"88","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-14",,"84","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-15",,"85","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-16",,"83","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-17",,"85","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-18",,"82","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-19",,"78","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-20",,"79","57"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-21",,"82","58"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-22",,"81","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-23",,"80","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-24",,"77","58"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-25",,"79","58"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-26",,"78","59"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-27",,"80","59"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-28",,"84","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-29",,"84","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-30",,"84","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-10-31",,"83","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-01",,"82","59"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-02",,"77","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-03",,"83","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-04",,"83","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-05",,"86","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-06",,"85","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-07",,"81","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-08",,"85","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-09",,"83","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-10",,"82","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-11",,"79","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-12",,"88","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-13",,"87","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-14",,"87","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-15",,"82","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-16",,"84","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-17",,"84","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-18",,"87","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-19",,"84","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-20",,"83","69"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-21",,"86","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-22",,"82","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-23",,"83","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-24",,"76","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-25",,"74","54"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-26",,"84","57"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-27",,"84","71"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-28",,"83","72"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-29",,"77","55"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-11-30",,"70","48"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-01",,"74","59"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-02",,"78","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-03",,"80","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-04",,"76","56"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-05",,"77","50"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-06",,"81","56"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-07",,"81","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-08",,"81","70"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-09",,"73","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-10",,"67","52"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-11",,"78","51"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-12",,"84","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-13",,"85","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-14",,"82","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-15",,"83","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-16",,"81","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-17",,"81","67"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-18",,"78","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-19",,"82","68"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-20",,"75","57"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-21",,"78","54"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-22",,"80","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-23",,"82","66"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-24",,"78","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-25",,"78","58"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-26",,"64","46"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-27",,"71","49"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-28",,"75","51"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-29",,"80","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-30",,"69","50"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1948-12-31",,"57","44"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-01",,"60","38"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-02",,"68","40"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-03",,"77","47"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-04",,"82","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-05",,"79","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-06",,"78","58"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-07",,"68","45"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-08",,"73","42"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-09",,"79","48"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-10",,"80","57"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-11",,"81","56"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-12",,"80","54"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-13",,"77","56"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-14",,"75","53"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-15",,"78","55"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-16",,"77","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-17",,"81","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-18",,"80","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-19",,"82","59"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-20",,"82","59"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-21",,"78","60"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-22",,"81","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-23",,"82","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-24",,"82","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-25",,"81","64"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-26",,"82","65"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-27",,"80","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-28",,"78","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-29",,"74","62"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-30",,"79","56"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-01-31",,"73","63"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-02-01",,"72","61"
"USW00012842","TAMPA INTERNATIONAL AIRPORT, FL US","1949-02-02",,"69","59"
